FeatureID,Feature,Annotation,Cosine,Mzerror,Group0,Group1,Group2
1547,X1547_pos_383.151_1.427_NA,,,,,,
1548,X1548_pos_210.185_1.521_NA,,,,,,
15482,X15482_pos_340.176_4.723_NA,,,,,,
15487,X15487_pos_297.133_4.602_NA,,,,,,
15488,X15488_pos_505.154_4.715_NA,,,,,,
15501,X15501_pos_360.29_4.714_NA,,,,,,
15505,X15505_pos_297.098_4.722_NA,,,,,,
15509,X15509_pos_370.186_4.785_NA,,,,,,
1551,X1551_pos_527.286_1.462_NA,,,,,,
15515,X15515_pos_365.196_4.83_NA,,,,,,
15517,X15517_pos_303.159_4.971_NA,,,,,,
15535,X15535_pos_847.358_4.688_NA,,,,,,
15542,X15542_pos_283.238_4.735_NA,,,,,,
15545,X15545_pos_784.49_4.633_NA,,,,,,
15556,X15556_pos_403.74_4.755_NA,,,,,,
1556,X1556_pos_170.118_1.475_NA,,,,,,
15560,X15560_pos_285.098_4.713_NA,,,,,,
15562,X15562_pos_425.153_4.673_Massbank:EA277609 Eprosartan|4-[[2-butyl-5-[(E)-3-hydroxy-3-keto-2-(2-thenyl)prop-1-enyl]imidazol-1-yl]methyl]benzoic acid,Massbank:EA277609 Eprosartan|4-[[2-butyl-5-[(E)-3-hydroxy-3-keto-2-(2-thenyl)prop-1-enyl]imidazol-1-yl]methyl]benzoic acid,0.718804,0.215341,all anthropogenic,pharmaceutical,pharmaceutical - other
15564,X15564_pos_467.301_4.754_NA,,,,,,
1557,X1557_pos_279.193_1.328_NA,,,,,,
15570,X15570_pos_219.113_4.707_NA,,,,,,
15571,X15571_pos_546.349_4.773_NA,,,,,,
15578,X15578_pos_458.788_4.736_NA,,,,,,
15579,X15579_pos_213.16_4.731_NA,,,,,,
15588,X15588_pos_370.244_4.637_NA,,,,,,
15596,X15596_pos_414.239_4.738_NA,,,,,,
15598,X15598_pos_288.217_4.752_NA,,,,,,
15599,X15599_pos_339.18_4.797_NA,,,,,,
15603,X15603_pos_916.569_4.718_NA,,,,,,
15612,X15612_pos_207.138_4.613_NA,,,,,,
15618,X15618_pos_273.167_4.861_NA,,,,,,
15619,X15619_pos_296.243_4.855_NA,,,,,,
15621,X15621_pos_493.262_4.636_NA,,,,,,
15624,X15624_pos_450.275_4.735_NA,,,,,,
15625,X15625_pos_477.268_4.787_NA,,,,,,
15630,X15630_pos_155.107_4.738_NA,,,,,,
15632,X15632_pos_388.254_4.739_NA,,,,,,
15635,X15635_pos_353.217_4.6_NA,,,,,,
1564,X1564_pos_184.133_1.581_NA,,,,,,
15641,X15641_pos_377.16_4.82_NA,,,,,,
15644,X15644_pos_274.198_4.727_NA,,,,,,
15649,X15649_pos_393.154_4.734_NA,,,,,,
1565,X1565_pos_240.159_1.494_NA,,,,,,
15652,X15652_pos_419.206_4.747_NA,,,,,,
15658,X15658_pos_315.159_4.746_NA,,,,,,
15660,X15660_pos_333.17_4.95_NA,,,,,,
15662,X15662_pos_280.238_4.726_NA,,,,,,
15664,X15664_pos_331.129_4.734_NA,,,,,,
15667,X15667_pos_454.756_4.752_NA,,,,,,
1567,X1567_pos_629.788_1.491_NA,,,,,,
15675,"X15675_pos_306.127_4.756_Massbank:AU265006 Metazachlor BH 479-11|Metazachlor metabolite M11|N-(2,6-dimethylphenyl)-2-methylsulfinyl-N-(pyrazol-1-ylmethyl)acetamide","Massbank:AU265006 Metazachlor BH 479-11|Metazachlor metabolite M11|N-(2,6-dimethylphenyl)-2-methylsulfinyl-N-(pyrazol-1-ylmethyl)acetamide",0.852219,0.598136,all anthropogenic,pesticide,herbicide
15679,X15679_pos_625.305_4.706_NA,,,,,,
1568,X1568_pos_177.102_1.393_NA,,,,,,
15681,X15681_pos_281.138_4.763_NA,,,,,,
15687,X15687_pos_769.467_4.663_NA,,,,,,
15689,X15689_pos_858.527_4.702_NA,,,,,,
1569,X1569_pos_363.163_1.545_NA,,,,,,
15698,X15698_pos_335.121_4.76_NA,,,,,,
15701,X15701_pos_192.066_4.754_Acetyl-L-methionine - 30.0 eV,Acetyl-L-methionine - 30.0 eV,0.7019,16.7628,biological ,biological compound,biological - other
15703,X15703_pos_347.185_4.759_Oridonin CollisionEnergy:205060,Oridonin CollisionEnergy:205060,0.708153,1.1427,biological ,biological compound,plant metabolite
15704,X15704_pos_389.207_4.902_NA,,,,,,
15706,X15706_pos_401.262_4.761_NA,,,,,,
1571,X1571_pos_221.129_1.507_NA,,,,,,
15715,X15715_pos_463.252_4.897_NA,,,,,,
1572,X1572_pos_155.118_1.453_NA,,,,,,
15725,X15725_pos_562.38_4.728_NA,,,,,,
15727,X15727_pos_336.253_4.72_NA,,,,,,
1573,X1573_pos_268.154_1.478_Massbank:EA069710 Atenolol acid|Metoprolol acid|4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetic acid,Massbank:EA069710 Atenolol acid|Metoprolol acid|4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetic acid,0.71164,1.47948,all anthropogenic,pharmaceutical,pharmaceutical - other
15730,X15730_pos_273.185_4.755_NA,,,,,,
15742,X15742_pos_256.999_4.496_NA,,,,,,
15743,X15743_pos_321.17_4.88_NA,,,,,,
15744,X15744_pos_452.278_4.761_NA,,,,,,
15745,X15745_pos_548.346_4.764_NA,,,,,,
1575,X1575_pos_153.088_1.502_NA,,,,,,
15750,X15750_pos_560.328_4.748_NA,,,,,,
15752,X15752_pos_417.755_4.773_NA,,,,,,
15756,X15756_pos_392.749_4.766_NA,,,,,,
15758,X15758_pos_205.097_4.741_NA,,,,,,
15765,X15765_pos_474.223_4.747_NA,,,,,,
15769,X15769_pos_886.522_4.745_NA,,,,,,
15771,X15771_pos_370.226_4.759_NA,,,,,,
15772,X15772_pos_455.257_4.758_NA,,,,,,
15775,X15775_pos_891.384_4.779_NA,,,,,,
15782,X15782_pos_435.251_4.746_NA,,,,,,
15787,X15787_pos_375.199_4.615_NA,,,,,,
15788,"X15788_pos_223.06_4.733_Massbank:NA002986 Fraxidin|8-hydroxy-6,7-dimethoxychromen-2-one","Massbank:NA002986 Fraxidin|8-hydroxy-6,7-dimethoxychromen-2-one",0.729121,0.889287,biological ,biological compound,plant metabolite
15799,X15799_pos_417.239_4.759_NA,,,,,,
15801,X15801_pos_301.18_4.764_NA,,,,,,
15808,X15808_pos_443.765_4.742_NA,,,,,,
15809,X15809_pos_232.191_4.773_NA,,,,,,
1581,X1581_pos_215.125_1.423_NA,,,,,,
15811,X15811_pos_201.047_4.608_NA,,,,,,
15814,X15814_pos_447.237_4.768_NA,,,,,,
15817,X15817_pos_405.191_4.755_NA,,,,,,
15818,"X15818_pos_177.127_4.627_""3-(2-methylpropyl)-3a,4,5,6-tetrahydro-2-benzofuran-1(3h)-one CollisionEnergy:102040""","""3-(2-methylpropyl)-3a,4,5,6-tetrahydro-2-benzofuran-1(3h)-one CollisionEnergy:102040""",0.713548,2.84282,unknown,unknown,unknown
15829,"X15829_pos_255.113_4.621_Massbank:AU228202 10,11-Dihydro-10-Hydroxycarbazepine|Licarbazepine|5-hydroxy-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide","Massbank:AU228202 10,11-Dihydro-10-Hydroxycarbazepine|Licarbazepine|5-hydroxy-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide",0.916887,0.418683,all anthropogenic,pharmaceutical,pharmaceutical - other
1583,X1583_pos_370.244_1.513_NA,,,,,,
15832,X15832_pos_174.055_4.76_5-hydroxy-2-methylindole-3-carboxylic acid CollisionEnergy:102040,5-hydroxy-2-methylindole-3-carboxylic acid CollisionEnergy:102040,0.814167,0,all anthropogenic,pharmaceutical,pharmaceutical - other
15841,X15841_pos_619.87_4.768_NA,,,,,,
15843,X15843_pos_399.201_4.748_NA,,,,,,
15844,X15844_pos_440.228_4.902_NA,,,,,,
1585,X1585_pos_162.066_1.508_NA,,,,,,
15851,X15851_pos_406.217_4.774_NA,,,,,,
15855,X15855_pos_814.578_4.749_NA,,,,,,
15861,X15861_pos_886.429_4.776_NA,,,,,,
15880,X15880_pos_441.24_4.778_NA,,,,,,
15882,X15882_pos_268.144_4.678_NA,,,,,,
15888,X15888_pos_881.474_4.777_NA,,,,,,
15895,X15895_pos_247.133_4.776_7-alpha-Hydroxy-3-Deoxy-Zaluzanin C,7-alpha-Hydroxy-3-Deoxy-Zaluzanin C,0.734719,0,biological ,biological compound,plant metabolite
15899,X15899_pos_630.861_4.769_NA,,,,,,
15907,X15907_pos_378.185_4.653_NA,,,,,,
15909,X15909_pos_386.238_4.79_NA,,,,,,
15915,X15915_pos_319.154_5.014_NA,,,,,,
15922,X15922_pos_449.217_4.867_NA,,,,,,
15925,X15925_pos_209.154_4.784_NA,,,,,,
15931,X15931_pos_689.338_4.794_NA,,,,,,
15934,X15934_pos_163.075_4.737_NA,,,,,,
15946,X15946_pos_396.802_4.774_NA,,,,,,
15947,X15947_pos_792.596_4.754_NA,,,,,,
15953,X15953_pos_309.17_4.78_NA,,,,,,
15954,X15954_pos_752.428_4.79_NA,,,,,,
15955,X15955_pos_275.164_4.786_NA,,,,,,
15957,X15957_pos_377.725_4.788_NA,,,,,,
15963,X15963_pos_179.994_4.782_NA,,,,,,
15966,X15966_pos_235.09_4.78_NA,,,,,,
15977,X15977_pos_391.175_4.897_NA,,,,,,
15978,X15978_pos_198.004_4.796_NA,,,,,,
15979,X15979_pos_235.108_4.774_NA,,,,,,
1598,X1598_pos_428.249_1.512_NA,,,,,,
15980,X15980_pos_349.133_4.927_Massbank:EQ314503 Torsemide|SMR000466313|1-[4-(3-methylanilino)pyridin-3-yl]sulfonyl-3-propan-2-ylurea,Massbank:EQ314503 Torsemide|SMR000466313|1-[4-(3-methylanilino)pyridin-3-yl]sulfonyl-3-propan-2-ylurea,0.942871,0.524458,all anthropogenic,pharmaceutical,pharmaceutical - other
15982,X15982_pos_311.149_4.786_NA,,,,,,
15993,X15993_pos_379.187_4.773_NA,,,,,,
15994,X15994_pos_479.24_4.786_NA,,,,,,
15997,X15997_pos_565.829_4.821_NA,,,,,,
16004,X16004_pos_209.117_4.753_NA,,,,,,
16005,X16005_pos_429.293_4.778_NA,,,,,,
16013,X16013_pos_300.196_4.773_NA,,,,,,
16014,X16014_pos_730.354_4.757_NA,,,,,,
1602,X1602_pos_589.258_1.53_NA,,,,,,
16022,X16022_pos_193.122_4.676_NA,,,,,,
16027,X16027_pos_449.272_4.79_NA,,,,,,
16028,X16028_pos_344.117_4.792_NA,,,,,,
1603,X1603_pos_267.118_1.43_NA,,,,,,
16033,X16033_pos_318.134_4.785_NA,,,,,,
16038,"X16038_pos_384.082_4.783_Massbank:EA064403 Pantoprazole|6-(difluoromethoxy)-2-[(3,4-dimethoxy-2-pyridinyl)methylsulfinyl]-1H-benzimidazole","Massbank:EA064403 Pantoprazole|6-(difluoromethoxy)-2-[(3,4-dimethoxy-2-pyridinyl)methylsulfinyl]-1H-benzimidazole",0.943897,1.27129,all anthropogenic,pharmaceutical,pharmaceutical - other
1604,X1604_pos_238.144_1.43_NA,,,,,,
16053,X16053_pos_388.716_4.799_NA,,,,,,
16055,X16055_pos_389.159_4.793_NA,,,,,,
16057,X16057_pos_369.238_4.78_PERINDOPRIL ERBUMINE,PERINDOPRIL ERBUMINE,0.895434,0.495901,all anthropogenic,pharmaceutical,pharmaceutical - other
1606,X1606_pos_167.068_1.501_NA,,,,,,
16060,X16060_pos_353.159_4.854_NA,,,,,,
16062,X16062_pos_193.084_4.805_NA,,,,,,
16064,X16064_pos_456.28_4.845_NA,,,,,,
16065,X16065_pos_299.147_4.796_NA,,,,,,
16066,X16066_pos_444.249_4.804_NA,,,,,,
16068,X16068_pos_249.069_4.771_NA,,,,,,
16089,X16089_pos_305.175_4.792_NA,,,,,,
1609,X1609_pos_233.129_1.51_NA,,,,,,
16091,X16091_pos_597.31_4.768_NA,,,,,,
16098,X16098_pos_672.409_4.919_NA,,,,,,
16100,X16100_pos_356.746_4.765_NA,,,,,,
16101,X16101_pos_712.486_4.773_NA,,,,,,
16108,X16108_pos_369.212_4.804_NA,,,,,,
1611,X1611_pos_402.174_1.528_NA,,,,,,
1612,X1612_pos_304.154_1.499_NA,,,,,,
16134,X16134_pos_223.094_4.805_NA,,,,,,
1614,X1614_pos_248.201_1.507_NA,,,,,,
16145,X16145_pos_630.333_4.806_NA,,,,,,
1615,X1615_pos_216.088_1.489_Kinetin,Kinetin,0.80688,0.917979,all anthropogenic,pesticide,pesticide - other
16155,X16155_pos_313.164_4.8_NA,,,,,,
16159,X16159_pos_309.227_4.713_Spectral Match to Pentapropylene glycol from NIST14,Spectral Match to Pentapropylene glycol from NIST14,0.911666,0.690829,all anthropogenic,polymer-related,PAG
1616,X1616_pos_344.134_1.518_NA,,,,,,
16160,X16160_pos_221.092_4.78_NA,,,,,,
16164,X16164_pos_734.468_4.792_NA,,,,,,
16168,X16168_pos_861.338_4.805_NA,,,,,,
16176,X16176_pos_345.188_4.881_NA,,,,,,
16177,X16177_pos_331.173_4.677_NA,,,,,,
1619,X1619_pos_412.254_1.492_NA,,,,,,
16201,X16201_pos_338.095_4.811_NA,,,,,,
16209,X16209_pos_851.427_4.805_NA,,,,,,
16211,X16211_pos_326.233_4.802_NA,,,,,,
16213,X16213_pos_362.254_4.808_NA,,,,,,
16223,X16223_pos_563.351_4.849_NA,,,,,,
16229,X16229_pos_447.201_4.817_NA,,,,,,
1623,X1623_pos_249.123_1.63_NA,,,,,,
16232,X16232_pos_153.091_4.706_N-ACETYLPUTRESCINE,N-ACETYLPUTRESCINE,0.727221,58.2047,biological ,biological compound,biological - other
16235,X16235_pos_672.311_4.847_NA,,,,,,
1624,X1624_pos_183.099_1.502_NA,,,,,,
16246,X16246_pos_611.325_4.81_NA,,,,,,
1625,"X1625_pos_193.097_1.497_Massbank:AU227502 trans-3-Hydroxycotinine|Hydroxycotinine|(3R,5S)-3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one","Massbank:AU227502 trans-3-Hydroxycotinine|Hydroxycotinine|(3R,5S)-3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one",0.755164,1.58043,all anthropogenic,other consumer industrial,stimulant
16250,X16250_pos_960.595_4.856_NA,,,,,,
16258,X16258_pos_172.076_4.807_NA,,,,,,
16259,X16259_pos_568.208_4.835_NA,,,,,,
1626,X1626_pos_349.09_1.526_NA,,,,,,
16272,X16272_pos_480.801_4.827_NA,,,,,,
16274,X16274_pos_395.206_4.813_NA,,,,,,
16275,X16275_pos_622.401_4.781_NA,,,,,,
16286,X16286_pos_356.228_4.859_NA,,,,,,
1629,X1629_pos_163.087_1.511_NA,,,,,,
16290,X16290_pos_789.446_4.644_NA,,,,,,
16298,X16298_pos_359.29_4.898_NA,,,,,,
163,"X163_pos_162.974_0.544_Massbank:LU090603 2,5-Dichlorophenol","Massbank:LU090603 2,5-Dichlorophenol",0.866338,16.5723,all anthropogenic,pesticide,insecticide
16300,X16300_pos_724.433_4.805_NA,,,,,,
16303,X16303_pos_750.464_4.821_NA,,,,,,
16310,X16310_pos_494.301_4.904_NA,,,,,,
16311,X16311_pos_606.406_4.857_NA,,,,,,
16313,X16313_pos_349.094_4.843_NA,,,,,,
1633,X1633_pos_181.134_1.551_NA,,,,,,
16330,X16330_pos_577.367_4.789_NA,,,,,,
16332,X16332_pos_165.091_4.777_Spectral Match to .alpha.-CMBHC from NIST14,Spectral Match to .alpha.-CMBHC from NIST14,0.725272,36.9693,biological ,biological compound,biological - other
16334,X16334_pos_518.318_4.788_NA,,,,,,
1634,X1634_pos_208.136_1.515_NA,,,,,,
16342,X16342_pos_253.118_4.957_NA,,,,,,
16343,X16343_pos_472.288_4.825_NA,,,,,,
16349,X16349_pos_431.206_4.83_NA,,,,,,
1636,X1636_pos_175.087_1.324_NA,,,,,,
16363,X16363_pos_337.165_4.885_NA,,,,,,
16377,X16377_pos_351.144_4.81_NA,,,,,,
16383,X16383_pos_316.227_4.843_NA,,,,,,
16386,X16386_pos_449.18_4.884_NA,,,,,,
16387,X16387_pos_216.088_4.828_NA,,,,,,
16388,X16388_pos_225.149_4.736_NA,,,,,,
16389,X16389_pos_268.212_4.832_NA,,,,,,
164,X164_pos_209.077_0.541_NA,,,,,,
16403,X16403_pos_570.359_4.832_NA,,,,,,
16409,X16409_pos_664.375_4.792_NA,,,,,,
16415,X16415_pos_415.278_4.748_NA,,,,,,
16416,X16416_pos_652.874_4.836_NA,,,,,,
16418,X16418_pos_191.107_4.844_NA,,,,,,
1642,X1642_pos_168.113_1.467_NA,,,,,,
16431,X16431_pos_383.228_4.798_NA,,,,,,
16443,X16443_pos_419.17_4.903_NA,,,,,,
16446,X16446_pos_435.201_4.889_NA,,,,,,
16447,X16447_pos_298.144_4.836_NA,,,,,,
16448,X16448_pos_602.302_4.865_NA,,,,,,
1645,X1645_pos_703.825_1.47_NA,,,,,,
16450,X16450_pos_289.118_4.838_NA,,,,,,
16459,X16459_pos_457.265_4.839_NA,,,,,,
1647,X1647_pos_195.113_1.447_NA,,,,,,
16470,X16470_pos_310.165_4.864_NA,,,,,,
16471,X16471_pos_474.291_4.854_NA,,,,,,
16474,X16474_pos_395.227_4.763_NA,,,,,,
16477,X16477_pos_165.102_4.849_NA,,,,,,
16482,X16482_pos_335.149_4.849_NA,,,,,,
16483,X16483_pos_393.228_4.604_NA,,,,,,
16484,X16484_pos_398.153_4.636_NA,,,,,,
16487,X16487_pos_243.088_4.816_LUMICHROME,LUMICHROME,0.922458,1.19264,biological ,biological compound,biological - other
16490,X16490_pos_367.175_4.843_NA,,,,,,
16498,X16498_pos_398.181_4.851_NA,,,,,,
16499,X16499_pos_238.107_4.851_NA,,,,,,
165,X165_pos_239.967_0.545_NA,,,,,,
16507,X16507_pos_384.236_4.77_NA,,,,,,
16509,X16509_pos_193.125_4.838_NA,,,,,,
1651,X1651_pos_236.139_1.525_NA,,,,,,
16510,X16510_pos_407.17_4.842_NA,,,,,,
16532,X16532_pos_655.351_4.718_NA,,,,,,
1654,X1654_pos_285.123_1.532_NA,,,,,,
16540,X16540_pos_394.316_4.821_NA,,,,,,
1655,X1655_pos_213.16_1.543_NA,,,,,,
16554,X16554_pos_496.348_4.822_NA,,,,,,
16558,X16558_pos_259.133_4.863_NA,,,,,,
16563,X16563_pos_599.38_4.851_NA,,,,,,
16575,X16575_pos_512.194_4.857_NA,,,,,,
1658,X1658_pos_151.087_1.508_NA,,,,,,
16582,X16582_pos_222.113_4.848_NA,,,,,,
16587,X16587_pos_465.778_4.839_NA,,,,,,
16588,X16588_pos_281.15_4.864_NA,,,,,,
16591,X16591_pos_813.493_4.748_NA,,,,,,
16592,X16592_pos_217.208_4.895_NA,,,,,,
16594,X16594_pos_375.18_4.936_NA,,,,,,
16596,X16596_pos_173.096_4.855_NA,,,,,,
16597,X16597_pos_587.842_4.893_NA,,,,,,
16598,X16598_pos_363.18_4.879_NA,,,,,,
16599,X16599_pos_390.228_4.83_NA,,,,,,
16601,X16601_pos_163.073_4.836_NA,,,,,,
16609,X16609_pos_239.128_4.841_NA,,,,,,
1661,X1661_pos_213.033_1.529_NA,,,,,,
16610,X16610_pos_470.296_4.847_NA,,,,,,
16615,X16615_pos_442.264_4.859_NA,,,,,,
16617,X16617_pos_576.359_4.93_NA,,,,,,
16623,X16623_pos_384.259_4.861_NA,,,,,,
16633,X16633_pos_635.373_4.866_NA,,,,,,
16634,X16634_pos_419.226_4.777_NA,,,,,,
16636,X16636_pos_476.769_4.841_NA,,,,,,
16639,X16639_pos_833.472_4.72_NA,,,,,,
16643,X16643_pos_352.269_4.804_NA,,,,,,
16644,X16644_pos_200.074_4.881_NA,,,,,,
16646,X16646_pos_221.117_4.661_NA,,,,,,
16648,X16648_pos_395.17_4.79_NA,,,,,,
16649,X16649_pos_459.267_4.866_NA,,,,,,
1665,X1665_pos_325.035_1.531_DorzolamideHCl,DorzolamideHCl,0.734427,1.22057,all anthropogenic,pharmaceutical,pharmaceutical - other
16657,X16657_pos_182.081_4.869_Spectral Match to L-Tyrosine from NIST14,Spectral Match to L-Tyrosine from NIST14,0.864204,7.12323,biological ,biological compound,biological - other
16659,X16659_pos_732.474_4.827_NA,,,,,,
1666,X1666_pos_212.165_1.515_NA,,,,,,
16662,X16662_pos_400.254_4.817_NA,,,,,,
16666,X16666_pos_409.186_4.867_NA,,,,,,
16669,X16669_pos_315.159_4.966_NA,,,,,,
1667,X1667_pos_273.132_1.539_Massbank:EA017004 Sotalol|N-[4-[1-hydroxy-2-(isopropylamino)ethyl]phenyl]methanesulfonamide,Massbank:EA017004 Sotalol|N-[4-[1-hydroxy-2-(isopropylamino)ethyl]phenyl]methanesulfonamide,0.880335,18.6596,all anthropogenic,pharmaceutical,pharmaceutical - other
16677,X16677_pos_210.197_4.879_NA,,,,,,
16681,X16681_pos_265.143_4.917_Artemisinin CollisionEnergy:102040,Artemisinin CollisionEnergy:102040,0.83668,1.49628,biological ,biological compound,plant metabolite
16685,X16685_pos_183.078_4.813_MassbankEU:SM883101 Triethylphosphate|Triethyl phosphate,MassbankEU:SM883101 Triethylphosphate|Triethyl phosphate,0.918416,1.0835,all anthropogenic,polymer-related,organophosphate
16704,X16704_pos_336.063_4.875_NA,,,,,,
16718,X16718_pos_237.11_4.763_Spectral Match to Carbamazepine from NIST14,Spectral Match to Carbamazepine from NIST14,0.949597,41.3165,all anthropogenic,pharmaceutical,pharmaceutical - other
16741,X16741_pos_189.127_4.96_NA,,,,,,
16743,X16743_pos_160.076_4.825_indole-3-acetaldehyde CollisionEnergy:102040,indole-3-acetaldehyde CollisionEnergy:102040,0.740349,1.23919,biological ,biological compound,biological - other
16745,X16745_pos_293.138_4.936_NA,,,,,,
16752,X16752_pos_403.175_4.836_NA,,,,,,
16763,X16763_pos_295.154_5.059_NA,,,,,,
16767,X16767_pos_290.139_4.887_NA,,,,,,
16769,X16769_pos_264.08_4.925_NA,,,,,,
16773,X16773_pos_482.307_4.834_NA,,,,,,
16774,X16774_pos_457.244_4.863_NA,,,,,,
1678,X1678_pos_180.113_1.495_NA,,,,,,
16788,X16788_pos_492.248_4.889_NA,,,,,,
16790,X16790_pos_312.134_4.866_NA,,,,,,
16795,X16795_pos_493.262_4.874_NA,,,,,,
16796,X16796_pos_407.243_4.898_NA,,,,,,
16799,X16799_pos_235.133_4.917_NA,,,,,,
1680,X1680_pos_209.102_1.544_NA,,,,,,
16801,X16801_pos_250.144_4.894_NA,,,,,,
16803,X16803_pos_451.306_4.891_NA,,,,,,
16820,X16820_pos_226.159_4.843_NA,,,,,,
16824,X16824_pos_1004.622_4.943_NA,,,,,,
16827,X16827_pos_437.291_4.784_NA,,,,,,
1683,X1683_pos_537.216_1.446_NA,,,,,,
16830,X16830_pos_259.105_4.878_NA,,,,,,
16835,X16835_pos_412.254_4.903_NA,,,,,,
16839,X16839_pos_828.517_4.75_NA,,,,,,
16849,X16849_pos_277.144_5.146_NA,,,,,,
16859,X16859_pos_321.994_4.878_NA,,,,,,
1686,X1686_pos_318.17_1.62_NA,,,,,,
16862,X16862_pos_324.238_4.76_NA,,,,,,
16864,X16864_pos_361.165_5.055_NA,,,,,,
16871,X16871_pos_207.065_4.877_NA,,,,,,
16873,"X16873_pos_326.086_4.875_Massbank:EQ302303 Midazolam|8-chloranyl-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine","Massbank:EQ302303 Midazolam|8-chloranyl-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine",0.911151,1.21664,all anthropogenic,pharmaceutical,pharmaceutical - other
16877,X16877_pos_406.249_4.844_NA,,,,,,
16878,X16878_pos_299.145_4.932_NA,,,,,,
16879,X16879_pos_267.159_4.884_NA,,,,,,
16887,X16887_pos_925.5_4.899_NA,,,,,,
16888,X16888_pos_323.149_5.013_NA,,,,,,
16891,X16891_pos_417.21_4.88_NA,,,,,,
169,X169_pos_276.952_0.545_NA,,,,,,
16903,X16903_pos_708.402_4.886_NA,,,,,,
16905,X16905_pos_439.768_4.895_NA,,,,,,
16911,X16911_pos_289.144_4.877_NA,,,,,,
16919,X16919_pos_481.317_4.77_NA,,,,,,
16920,X16920_pos_281.138_4.988_NA,,,,,,
16921,X16921_pos_519.186_4.898_NA,,,,,,
16943,X16943_pos_389.178_4.92_NA,,,,,,
16947,X16947_pos_202.18_4.918_NA,,,,,,
16952,X16952_pos_511.328_4.892_NA,,,,,,
16954,X16954_pos_347.149_4.9_NA,,,,,,
16958,X16958_pos_393.246_4.907_NA,,,,,,
16960,"X16960_pos_247.133_5.014_""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040""","""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040""",0.741592,0.370459,unknown,unknown,unknown
16967,X16967_pos_167.086_5.046_Spectral Match to Benzhydrol from NIST14,Spectral Match to Benzhydrol from NIST14,0.849239,2.3744,biological ,biological compound,biological - other
16968,X16968_pos_181.097_4.87_NA,,,,,,
16987,X16987_pos_353.196_4.85_NA,,,,,,
16991,X16991_pos_664.412_4.922_NA,,,,,,
16993,X16993_pos_584.401_4.896_NA,,,,,,
170,X170_pos_369.925_0.545_NA,,,,,,
17009,X17009_pos_428.249_4.981_NA,,,,,,
17010,X17010_pos_308.165_4.971_NA,,,,,,
17012,X17012_pos_488.307_4.836_NA,,,,,,
17013,X17013_pos_355.139_4.913_NA,,,,,,
17015,X17015_pos_241.204_4.928_NA,,,,,,
17017,X17017_pos_513.805_4.931_NA,,,,,,
17018,X17018_pos_301.162_4.84_NA,,,,,,
17021,X17021_pos_628.383_4.86_NA,,,,,,
17025,X17025_pos_674.887_4.909_NA,,,,,,
17027,X17027_pos_324.101_4.911_NA,,,,,,
17028,X17028_pos_384.223_4.859_NA,,,,,,
17034,X17034_pos_408.252_4.922_NA,,,,,,
17036,X17036_pos_286.18_4.911_NA,,,,,,
17039,X17039_pos_332.186_4.92_NA,,,,,,
17040,X17040_pos_504.319_4.914_NA,,,,,,
17041,X17041_pos_916.569_4.928_NA,,,,,,
17042,X17042_pos_308.149_4.909_NA,,,,,,
17043,X17043_pos_444.213_4.903_NA,,,,,,
1705,X1705_pos_207.149_1.583_NA,,,,,,
17053,X17053_pos_444.317_4.797_NA,,,,,,
17056,X17056_pos_502.323_4.91_NA,,,,,,
1706,X1706_pos_226.095_1.535_NA,,,,,,
17073,X17073_pos_210.222_4.854_NA,,,,,,
17082,X17082_pos_181.134_4.932_NA,,,,,,
17085,X17085_pos_329.244_4.912_NA,,,,,,
1709,X1709_pos_251.139_1.517_NA,,,,,,
17091,X17091_pos_399.738_4.927_NA,,,,,,
17093,X17093_pos_604.354_4.882_NA,,,,,,
17095,X17095_pos_510.32_4.933_NA,,,,,,
17097,X17097_pos_437.254_4.793_NA,,,,,,
17100,X17100_pos_225.112_5.021_NA,,,,,,
17101,X17101_pos_217.097_4.932_NA,,,,,,
17107,X17107_pos_410.729_4.93_NA,,,,,,
17112,X17112_pos_415.255_4.947_Spectral Match to Nonaethylene glycol from NIST14,Spectral Match to Nonaethylene glycol from NIST14,0.943578,3.16013,all anthropogenic,polymer-related,PAG
17114,X17114_pos_407.189_4.877_NA,,,,,,
17116,X17116_pos_433.205_4.826_NA,,,,,,
17117,X17117_pos_265.201_4.914_NA,,,,,,
17118,X17118_pos_287.183_4.922_NA,,,,,,
17120,X17120_pos_530.318_4.941_NA,,,,,,
1713,X1713_pos_235.108_1.616_NA,,,,,,
17135,X17135_pos_448.232_4.998_NA,,,,,,
17142,X17142_pos_223.133_4.938_NA,,,,,,
